expdate,strike,Call/Put,Symbol,Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Option Value,IV,Param IV,Delta,Gamma,Theta,Alpha,Vega,Rho
01/23/2015,330.0,Put,NFLX  150123P00330000,0.000,0.00,0.01,-0.01,-100,1,1371,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,332.5,Call,NFLX  150123C00332500,104.050,102.85,105.25,8.40,8.782,222,351,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,332.5,Put,NFLX  150123P00332500,0.000,0.00,0.01,-0.02,-100,0,271,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,335.0,Call,NFLX  150123C00335000,101.675,100.55,102.80,8.35,8.9472,42,319,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,335.0,Put,NFLX  150123P00335000,0.000,0.00,0.01,-0.01,-100,0,406,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,337.5,Call,NFLX  150123C00337500,99.275,98.30,100.25,8.65,9.5448,242,395,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,337.5,Put,NFLX  150123P00337500,0.000,0.00,0.01,-0.03,-100,0,304,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,340.0,Call,NFLX  150123C00340000,97.400,96.90,97.90,9.12,10.337,67,1339,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,340.0,Put,NFLX  150123P00340000,0.000,0.00,0.01,-0.02,-100,8,1710,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,342.5,Call,NFLX  150123C00342500,94.550,93.10,96.00,8.73,10.166,11,385,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,342.5,Put,NFLX  150123P00342500,0.000,0.00,0.01,-0.10,-100,0,349,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,345.0,Call,NFLX  150123C00345000,92.425,91.80,93.05,9.12,10.9544,42,1412,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,345.0,Put,NFLX  150123P00345000,0.000,0.00,0.01,-0.02,-100,9,1194,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,347.5,Call,NFLX  150123C00347500,89.675,89.00,90.35,9.08,11.2593,15,448,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,347.5,Put,NFLX  150123P00347500,0.000,0.00,0.01,-0.02,-100,0,238,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,350.0,Call,NFLX  150123C00350000,87.375,86.70,88.05,9.10,11.6257,99,900,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,350.0,Put,NFLX  150123P00350000,0.000,0.00,0.01,-0.01,-100,5,401,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,352.5,Call,NFLX  150123C00352500,84.400,83.15,85.65,8.65,11.4191,18,268,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,352.5,Put,NFLX  150123P00352500,0.000,0.00,0.01,-0.01,-100,0,70,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,355.0,Call,NFLX  150123C00355000,82.250,81.65,82.85,8.95,12.2101,52,262,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,355.0,Put,NFLX  150123P00355000,0.000,0.00,0.01,-0.08,-100,0,52,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,357.5,Call,NFLX  150123C00357500,79.750,79.15,80.35,8.97,12.681,71,107,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,357.5,Put,NFLX  150123P00357500,0.000,0.00,0.01,-0.08,-100,3,83,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,360.0,Call,NFLX  150123C00360000,77.350,76.80,77.90,9.05,13.2504,79,969,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,360.0,Put,NFLX  150123P00360000,0.000,0.00,0.01,-0.04,-100,18,591,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,362.5,Call,NFLX  150123C00362500,74.850,74.25,75.45,9.10,13.8403,29,121,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,362.5,Put,NFLX  150123P00362500,0.000,0.00,0.01,-0.08,-100,38,81,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,365.0,Call,NFLX  150123C00365000,72.525,72.00,73.05,9.18,14.483,51,738,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,365.0,Put,NFLX  150123P00365000,0.000,0.00,0.01,-0.02,-100,59,210,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,367.5,Call,NFLX  150123C00367500,69.675,68.95,70.40,8.88,14.597,19,126,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,367.5,Put,NFLX  150123P00367500,0.000,0.00,0.01,-0.02,-100,54,546,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,370.0,Call,NFLX  150123C00370000,67.350,66.90,67.80,8.95,15.3253,77,668,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,370.0,Put,NFLX  150123P00370000,0.000,0.00,0.01,-0.03,-100,69,573,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,372.5,Call,NFLX  150123C00372500,64.625,63.90,65.35,8.83,15.8154,77,165,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,372.5,Put,NFLX  150123P00372500,0.000,0.00,0.01,-0.03,-100,5,78,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,375.0,Call,NFLX  150123C00375000,62.275,61.75,62.80,8.93,16.7292,147,537,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,375.0,Put,NFLX  150123P00375000,0.000,0.00,0.01,-0.02,-100,16,868,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,377.5,Call,NFLX  150123C00377500,59.875,59.35,60.40,8.72,17.0577,17,182,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,377.5,Put,NFLX  150123P00377500,0.000,0.00,0.01,-0.02,-100,17,192,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,380.0,Call,NFLX  150123C00380000,57.325,56.80,57.85,8.62,17.7105,178,631,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,380.0,Put,NFLX  150123P00380000,0.000,0.00,0.01,-0.04,-100,69,754,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,382.5,Call,NFLX  150123C00382500,54.750,54.20,55.30,8.60,18.6349,111,217,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,382.5,Put,NFLX  150123P00382500,0.000,0.00,0.01,-0.04,-100,50,191,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,385.0,Call,NFLX  150123C00385000,52.450,52.05,52.85,8.70,19.8857,375,630,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,385.0,Put,NFLX  150123P00385000,0.000,0.00,0.01,-0.05,-100,111,1148,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,387.5,Call,NFLX  150123C00387500,49.875,49.45,50.30,8.67,21.0558,224,386,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,387.5,Put,NFLX  150123P00387500,0.000,0.00,0.01,-0.05,-100,112,461,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,390.0,Call,NFLX  150123C00390000,47.400,47.00,47.80,8.55,22.0077,159,702,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,390.0,Put,NFLX  150123P00390000,0.000,0.00,0.01,0.00,0,213,1479,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,395.0,Call,NFLX  150123C00395000,42.650,42.20,43.10,8.75,25.8112,180,681,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,395.0,Put,NFLX  150123P00395000,0.000,0.00,0.01,-0.05,-100,525,1596,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,400.0,Call,NFLX  150123C00400000,37.650,37.25,38.05,9.38,33.1565,832,1436,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,400.0,Put,NFLX  150123P00400000,0.000,0.00,0.01,-0.08,-100,1068,3569,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,405.0,Call,NFLX  150123C00405000,32.650,32.25,33.05,9.08,38.4942,872,1023,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,405.0,Put,NFLX  150123P00405000,0.000,0.00,0.01,-0.09,-100,618,2631,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,410.0,Call,NFLX  150123C00410000,27.675,27.30,28.05,9.22,50,476,1033,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,410.0,Put,NFLX  150123P00410000,0.000,0.00,0.01,-0.15,-100,1002,2486,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,415.0,Call,NFLX  150123C00415000,22.375,21.70,23.05,8.27,58.6879,605,1388,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,415.0,Put,NFLX  150123P00415000,0.000,0.00,0.01,-0.28,-100,1873,2029,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,420.0,Call,NFLX  150123C00420000,17.725,17.40,18.05,8.30,88.0637,2043,3430,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,420.0,Put,NFLX  150123P00420000,0.000,0.00,0.01,-0.69,-100,5352,2258,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,425.0,Call,NFLX  150123C00425000,12.650,12.25,13.05,7.40,140.9524,3344,2775,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,425.0,Put,NFLX  150123P00425000,0.000,0.00,0.01,-1.79,-100,7784,1194,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,430.0,Call,NFLX  150123C00430000,7.500,7.20,7.80,5.03,204.2596,8869,2108,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,430.0,Put,NFLX  150123P00430000,0.015,0.01,0.02,-3.98,-99.625,11593,381,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,435.0,Call,NFLX  150123C00435000,2.645,2.50,2.79,1.61,155.5556,10830,1876,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,435.0,Put,NFLX  150123P00435000,0.015,0.01,0.02,-7.51,-99.8007,15457,218,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,440.0,Call,NFLX  150123C00440000,0.000,0.00,0.01,-0.42,-100,15501,1923,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,440.0,Put,NFLX  150123P00440000,2.615,2.30,2.93,-9.51,-78.433,4118,27,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,445.0,Call,NFLX  150123C00445000,0.000,0.00,0.01,-0.21,-100,4727,1155,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,445.0,Put,NFLX  150123P00445000,7.550,7.00,8.10,-9.40,-55.4572,153,10,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,450.0,Call,NFLX  150123C00450000,0.000,0.00,0.01,-0.11,-100,1284,1101,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,450.0,Put,NFLX  150123P00450000,12.600,12.10,13.10,-9.10,-41.9355,94,7,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,455.0,Call,NFLX  150123C00455000,0.000,0.00,0.01,-0.05,-100,130,917,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,455.0,Put,NFLX  150123P00455000,17.525,16.75,18.30,-9.18,-34.3633,0,8,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,460.0,Call,NFLX  150123C00460000,0.000,0.00,0.01,-0.05,-100,35,56,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,460.0,Put,NFLX  150123P00460000,23.050,21.45,24.65,-8.65,-27.2871,0,0,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,465.0,Call,NFLX  150123C00465000,0.000,0.00,0.01,-0.04,-100,0,49,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,465.0,Put,NFLX  150123P00465000,27.625,26.70,28.55,-8.88,-24.3151,0,0,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,470.0,Call,NFLX  150123C00470000,0.000,0.00,0.01,-0.03,-100,20,6,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,470.0,Put,NFLX  150123P00470000,32.575,31.55,33.60,-8.90,-21.4587,0,0,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/23/2015,475.0,Call,NFLX  150123C00475000,0.000,0.00,0.01,0.00,0,0,22,0.0000,N/A,N/A,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
